#YY	MM	DD	hh	mm	WDI	R WSP	D GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	TIDE
#yr	mo	dy	hr	mn	deg	T m/s	m/s	m	sec	sec	deg	T   hPa	degC	degC	degC	mi	ft
2019	7	13	19	30	999	99	99	0.37	8.33	3.77	77	9999	999	28	999	99	99
2019	7	13	20	0	999	99	99	0.38	14.29	3.84	81	9999	999	27.8	999	99	99
2019	7	13	20	30	999	99	99	0.38	8.33	3.88	80	9999	999	27.7	999	99	99
2019	7	13	21	0	999	99	99	0.38	13.33	3.79	90	9999	999	27.8	999	99	99
2019	7	13	21	30	999	99	99	0.38	13.33	3.94	84	9999	999	27.7	999	99	99
2019	7	13	22	0	999	99	99	0.38	13.33	3.95	85	9999	999	27.8	999	99	99
2019	7	13	22	30	999	99	99	0.39	14.29	3.92	84	9999	999	27.8	999	99	99
2019	7	13	23	0	999	99	99	0.4	14.29	3.89	84	9999	999	27.7	999	99	99
2019	7	13	23	30	999	99	99	0.38	13.33	3.85	88	9999	999	27.7	999	99	99
2019	7	14	0	0	999	99	99	0.39	8.33	3.96	74	9999	999	27.6	999	99	99
2019	7	14	0	30	999	99	99	0.39	7.69	3.9	73	9999	999	27.3	999	99	99
2019	7	14	1	0	999	99	99	0.39	13.33	3.83	77	9999	999	27.2	999	99	99
2019	7	14	1	30	999	99	99	0.41	9.09	3.85	74	9999	999	27.2	999	99	99
2019	7	14	2	0	999	99	99	0.42	13.33	3.92	76	9999	999	27.1	999	99	99
2019	7	14	2	30	999	99	99	0.41	3.12	3.8	104	9999	999	27.1	999	99	99
2019	7	14	3	0	999	99	99	0.4	13.33	3.9	78	9999	999	27	999	99	99
2019	7	14	3	30	999	99	99	0.43	10.53	3.87	74	9999	999	27	999	99	99
2019	7	14	4	0	999	99	99	0.43	14.29	3.94	77	9999	999	27	999	99	99
2019	7	14	4	30	999	99	99	0.42	13.33	3.89	80	9999	999	27.2	999	99	99
2019	7	14	5	0	999	99	99	0.42	9.09	3.85	74	9999	999	27.2	999	99	99
2019	7	14	5	30	999	99	99	0.44	3.12	3.68	105	9999	999	27	999	99	99
2019	7	14	6	0	999	99	99	0.43	3.33	3.62	102	9999	999	26.9	999	99	99
2019	7	14	6	30	999	99	99	0.43	3.45	3.57	95	9999	999	26.8	999	99	99
2019	7	14	7	0	999	99	99	0.44	3.45	3.57	95	9999	999	26.8	999	99	99
2019	7	14	7	30	999	99	99	0.45	3.23	3.48	101	9999	999	26.7	999	99	99
2019	7	14	8	0	999	99	99	0.45	3.03	3.5	108	9999	999	26.6	999	99	99
2019	7	14	8	30	999	99	99	0.46	10.53	3.5	67	9999	999	26.6	999	99	99
2019	7	14	9	0	999	99	99	0.45	3.23	3.42	109	9999	999	26.5	999	99	99
2019	7	14	9	30	999	99	99	0.47	3.33	3.48	104	9999	999	26.5	999	99	99
2019	7	14	10	0	999	99	99	0.47	3.57	3.45	95	9999	999	26.5	999	99	99
2019	7	14	10	30	999	99	99	0.48	3.57	3.48	95	9999	999	26.4	999	99	99
2019	7	14	11	0	999	99	99	0.44	3.45	3.33	105	9999	999	26.4	999	99	99
2019	7	14	11	30	999	99	99	0.42	3.33	3.52	109	9999	999	26.4	999	99	99
2019	7	14	12	0	999	99	99	0.44	3.23	3.47	102	9999	999	26.4	999	99	99
2019	7	14	12	30	999	99	99	0.44	3.45	3.45	95	9999	999	26.5	999	99	99
2019	7	14	13	0	999	99	99	0.43	3.45	3.44	101	9999	999	26.5	999	99	99
2019	7	14	13	30	999	99	99	0.43	3.23	3.4	101	9999	999	26.7	999	99	99
2019	7	14	14	0	999	99	99	0.4	3.33	3.51	92	9999	999	26.8	999	99	99
2019	7	14	14	30	999	99	99	0.39	3.57	3.34	83	9999	999	27.2	999	99	99
2019	7	14	15	0	999	99	99	0.39	3.23	3.45	97	9999	999	27.2	999	99	99
2019	7	14	15	30	999	99	99	0.4	3.33	3.41	97	9999	999	27.9	999	99	99
2019	7	14	16	0	999	99	99	0.38	3.33	3.42	99	9999	999	28.2	999	99	99
2019	7	14	16	30	999	99	99	0.4	3.03	3.47	112	9999	999	28.1	999	99	99
2019	7	14	17	0	999	99	99	0.39	3.23	3.41	116	9999	999	28.3	999	99	99
2019	7	14	17	30	999	99	99	0.41	3.03	3.43	114	9999	999	29.4	999	99	99
2019	7	14	18	0	999	99	99	0.44	3.12	3.42	112	9999	999	29.3	999	99	99
2019	7	14	18	30	999	99	99	0.44	3.33	3.39	116	9999	999	28.3	999	99	99
2019	7	14	19	0	999	99	99	0.43	3.33	3.44	109	9999	999	29.1	999	99	99
2019	7	14	19	30	999	99	99	0.43	3.45	3.39	109	9999	999	29.5	999	99	99
2019	7	14	20	0	999	99	99	0.39	3.03	3.41	116	9999	999	29.2	999	99	99
2019	7	14	20	30	999	99	99	0.42	3.23	3.39	119	9999	999	29.7	999	99	99
2019	7	14	21	0	999	99	99	0.4	3.33	3.47	112	9999	999	29.1	999	99	99
2019	7	14	21	30	999	99	99	0.41	3.57	3.51	116	9999	999	29.4	999	99	99
2019	7	14	22	0	999	99	99	0.4	3.33	3.66	114	9999	999	29	999	99	99
2019	7	14	22	30	999	99	99	0.4	3.7	3.76	105	9999	999	29.6	999	99	99
2019	7	14	23	0	999	99	99	0.36	10.53	3.74	73	9999	999	29.2	999	99	99
2019	7	14	23	30	999	99	99	0.36	13.33	3.73	83	9999	999	28.8	999	99	99
2019	7	15	0	0	999	99	99	0.38	3.7	3.7	112	9999	999	28.7	999	99	99
2019	7	15	0	30	999	99	99	0.38	3.33	3.56	114	9999	999	28.2	999	99	99
2019	7	15	1	0	999	99	99	0.39	9.88	3.65	78	9999	999	27.9	999	99	99
2019	7	15	1	30	999	99	99	0.37	3.45	3.6	95	9999	999	27.7	999	99	99
2019	7	15	2	0	999	99	99	0.38	11.11	3.68	77	9999	999	27.5	999	99	99
2019	7	15	2	30	999	99	99	0.4	10.53	3.66	76	9999	999	27.4	999	99	99
2019	7	15	3	0	999	99	99	0.4	3.23	3.61	91	9999	999	27.3	999	99	99
2019	7	15	3	30	999	99	99	0.42	3.45	3.53	97	9999	999	27.2	999	99	99
2019	7	15	4	0	999	99	99	0.43	3.23	3.49	90	9999	999	27.3	999	99	99
2019	7	15	4	30	999	99	99	0.43	3.45	3.52	88	9999	999	27.1	999	99	99
2019	7	15	5	0	999	99	99	0.44	9.88	3.53	53	9999	999	27.1	999	99	99
2019	7	15	5	30	999	99	99	0.48	3.57	3.58	84	9999	999	27.1	999	99	99
2019	7	15	6	0	999	99	99	0.47	3.33	3.55	92	9999	999	27.1	999	99	99
2019	7	15	6	30	999	99	99	0.47	3.57	3.5	84	9999	999	27.1	999	99	99
2019	7	15	7	0	999	99	99	0.48	3.33	3.57	101	9999	999	27	999	99	99
2019	7	15	7	30	999	99	99	0.47	3.7	3.52	81	9999	999	27	999	99	99
2019	7	15	8	0	999	99	99	0.48	3.33	3.53	91	9999	999	27	999	99	99
2019	7	15	8	30	999	99	99	0.49	3.45	3.67	92	9999	999	27	999	99	99
2019	7	15	9	0	999	99	99	0.5	3.45	3.62	99	9999	999	27	999	99	99
2019	7	15	9	30	999	99	99	0.48	3.85	3.63	83	9999	999	26.9	999	99	99
2019	7	15	10	0	999	99	99	0.48	3.7	3.61	95	9999	999	26.9	999	99	99
2019	7	15	10	30	999	99	99	0.42	3.57	3.61	95	9999	999	26.9	999	99	99
2019	7	15	11	0	999	99	99	0.43	3.57	3.68	98	9999	999	26.9	999	99	99
2019	7	15	11	30	999	99	99	0.44	3.7	3.68	88	9999	999	27	999	99	99
2019	7	15	12	0	999	99	99	0.41	3.45	3.72	95	9999	999	27	999	99	99
2019	7	15	12	30	999	99	99	0.41	10.53	3.72	73	9999	999	27.1	999	99	99
2019	7	15	13	0	999	99	99	0.42	3.7	3.62	85	9999	999	27.2	999	99	99
2019	7	15	13	30	999	99	99	0.41	3.45	3.85	92	9999	999	27.1	999	99	99
2019	7	15	14	0	999	99	99	0.4	3.57	3.8	87	9999	999	27.2	999	99	99
2019	7	15	14	30	999	99	99	0.4	3.57	3.63	87	9999	999	27.3	999	99	99
2019	7	15	15	0	999	99	99	0.39	3.45	3.66	92	9999	999	27.7	999	99	99
2019	7	15	15	30	999	99	99	0.39	3.45	3.65	95	9999	999	27.9	999	99	99
2019	7	15	16	0	999	99	99	0.38	3.33	3.66	98	9999	999	28	999	99	99
2019	7	15	16	30	999	99	99	0.37	3.23	3.55	94	9999	999	28.2	999	99	99
2019	7	15	17	0	999	99	99	0.39	3.57	3.63	88	9999	999	28.5	999	99	99
2019	7	15	17	30	999	99	99	0.39	3.12	3.51	102	9999	999	28.7	999	99	99
2019	7	15	18	0	999	99	99	0.4	3.23	3.51	108	9999	999	28.8	999	99	99
2019	7	15	18	30	999	99	99	0.41	3.23	3.45	104	9999	999	28.9	999	99	99
2019	7	15	19	0	999	99	99	0.39	3.23	3.49	104	9999	999	28.8	999	99	99
2019	7	15	19	30	999	99	99	0.38	3.23	3.4	111	9999	999	28.8	999	99	99
2019	7	15	20	0	999	99	99	0.41	3.33	3.3	104	9999	999	28.7	999	99	99
2019	7	15	20	30	999	99	99	0.39	3.33	3.39	104	9999	999	28.7	999	99	99
2019	7	15	21	0	999	99	99	0.39	3.23	3.41	112	9999	999	28.7	999	99	99
2019	7	15	21	30	999	99	99	0.39	3.23	3.46	108	9999	999	28.7	999	99	99
2019	7	15	22	0	999	99	99	0.41	3.33	3.53	115	9999	999	28.7	999	99	99
2019	7	15	22	30	999	99	99	0.4	3.23	3.53	115	9999	999	28.8	999	99	99
2019	7	15	23	0	999	99	99	0.41	3.7	3.46	99	9999	999	28.5	999	99	99
2019	7	15	23	30	999	99	99	0.41	3.23	3.46	111	9999	999	28.2	999	99	99
2019	7	16	0	0	999	99	99	0.38	3.33	3.45	109	9999	999	28.2	999	99	99
2019	7	16	0	30	999	99	99	0.41	10.53	3.54	76	9999	999	28.2	999	99	99
2019	7	16	1	0	999	99	99	0.39	9.88	3.71	69	9999	999	28.1	999	99	99
2019	7	16	1	30	999	99	99	0.38	9.88	3.63	81	9999	999	28.1	999	99	99
2019	7	16	2	0	999	99	99	0.39	3.45	3.62	111	9999	999	28	999	99	99
2019	7	16	2	30	999	99	99	0.4	3.23	3.57	105	9999	999	27.9	999	99	99
2019	7	16	3	0	999	99	99	0.39	3.33	3.68	105	9999	999	27.8	999	99	99
2019	7	16	3	30	999	99	99	0.39	3.33	3.54	99	9999	999	27.8	999	99	99
2019	7	16	4	0	999	99	99	0.4	11.11	3.58	78	9999	999	27.8	999	99	99
2019	7	16	4	30	999	99	99	0.41	11.11	3.52	78	9999	999	27.8	999	99	99
2019	7	16	5	0	999	99	99	0.41	3.45	3.49	101	9999	999	27.7	999	99	99
2019	7	16	5	30	999	99	99	0.41	11.11	3.49	78	9999	999	27.6	999	99	99
2019	7	16	6	0	999	99	99	0.43	3.45	3.5	95	9999	999	27.7	999	99	99
2019	7	16	6	30	999	99	99	0.42	11.76	3.51	64	9999	999	27.7	999	99	99
2019	7	16	7	0	999	99	99	0.41	3.33	3.5	84	9999	999	27.6	999	99	99
2019	7	16	7	30	999	99	99	0.4	3.03	3.55	99	9999	999	27.5	999	99	99
2019	7	16	8	0	999	99	99	0.42	3.45	3.48	84	9999	999	27.5	999	99	99
2019	7	16	8	30	999	99	99	0.43	3.33	3.57	90	9999	999	27.5	999	99	99
2019	7	16	9	0	999	99	99	0.41	3.33	3.51	81	9999	999	27.5	999	99	99
2019	7	16	9	30	999	99	99	0.4	3.45	3.58	92	9999	999	27.5	999	99	99
2019	7	16	10	0	999	99	99	0.42	3.7	3.61	81	9999	999	27.5	999	99	99
2019	7	16	10	30	999	99	99	0.43	3.45	3.53	88	9999	999	27.5	999	99	99
2019	7	16	11	0	999	99	99	0.4	3.23	3.6	99	9999	999	27.5	999	99	99
2019	7	16	11	30	999	99	99	0.4	11.11	3.69	69	9999	999	27.5	999	99	99
2019	7	16	12	0	999	99	99	0.38	3.57	3.82	85	9999	999	27.5	999	99	99
2019	7	16	12	30	999	99	99	0.42	3.57	3.89	95	9999	999	27.5	999	99	99
2019	7	16	13	0	999	99	99	0.4	3.57	3.74	101	9999	999	27.6	999	99	99
2019	7	16	13	30	999	99	99	0.4	3.57	3.73	97	9999	999	27.7	999	99	99
2019	7	16	14	0	999	99	99	0.39	3.57	3.77	98	9999	999	28	999	99	99
2019	7	16	14	30	999	99	99	0.37	3.57	3.84	88	9999	999	28.1	999	99	99
2019	7	16	15	0	999	99	99	0.34	11.11	4.06	74	9999	999	28.6	999	99	99
2019	7	16	15	30	999	99	99	0.35	10.53	4.06	73	9999	999	28.8	999	99	99
2019	7	16	16	0	999	99	99	0.33	9.88	4.16	74	9999	999	28.9	999	99	99
2019	7	16	16	30	999	99	99	0.34	3.33	3.85	97	9999	999	29.1	999	99	99
2019	7	16	17	0	999	99	99	0.33	9.88	4.13	80	9999	999	28.8	999	99	99
2019	7	16	17	30	999	99	99	0.32	10.53	4.08	74	9999	999	29	999	99	99
2019	7	16	18	0	999	99	99	0.32	9.88	3.96	62	9999	999	29.1	999	99	99
2019	7	16	18	30	999	99	99	0.35	10.53	3.97	66	9999	999	29.1	999	99	99
2019	7	16	19	0	999	99	99	0.33	10.53	3.94	73	9999	999	29.1	999	99	99
2019	7	16	19	30	999	99	99	0.32	9.88	3.8	73	9999	999	29.1	999	99	99
2019	7	16	20	0	999	99	99	0.33	10.53	3.76	78	9999	999	29.2	999	99	99
2019	7	16	20	30	999	99	99	0.35	9.88	3.84	69	9999	999	29.2	999	99	99
2019	7	16	21	0	999	99	99	0.33	10.53	3.73	73	9999	999	29	999	99	99
2019	7	16	21	30	999	99	99	0.34	9.09	3.47	67	9999	999	28.9	999	99	99
2019	7	16	22	0	999	99	99	0.33	11.11	3.35	80	9999	999	29	999	99	99
2019	7	16	22	30	999	99	99	0.33	9.88	3.17	67	9999	999	28.9	999	99	99
2019	7	16	23	0	999	99	99	0.34	10.53	3.37	83	9999	999	28.9	999	99	99
2019	7	16	23	30	999	99	99	0.34	9.88	3.38	74	9999	999	28.9	999	99	99
2019	7	17	0	0	999	99	99	0.36	11.11	3.6	63	9999	999	28.9	999	99	99
2019	7	17	0	30	999	99	99	0.36	10.53	3.57	76	9999	999	28.8	999	99	99
2019	7	17	1	0	999	99	99	0.35	10.53	3.63	59	9999	999	28.7	999	99	99
2019	7	17	1	30	999	99	99	0.35	9.88	3.66	74	9999	999	28.7	999	99	99
2019	7	17	2	0	999	99	99	0.34	9.88	3.74	66	9999	999	28.6	999	99	99
2019	7	17	2	30	999	99	99	0.35	9.88	3.8	80	9999	999	28.6	999	99	99
2019	7	17	3	0	999	99	99	0.35	11.11	3.8	64	9999	999	28.6	999	99	99
2019	7	17	3	30	999	99	99	0.34	9.88	3.79	57	9999	999	28.5	999	99	99
2019	7	17	4	0	999	99	99	0.33	10.53	3.89	66	9999	999	28.5	999	99	99
2019	7	17	4	30	999	99	99	0.32	9.88	3.84	66	9999	999	28.5	999	99	99
2019	7	17	5	0	999	99	99	0.32	10.53	3.8	59	9999	999	28.5	999	99	99
2019	7	17	5	30	999	99	99	0.32	10.53	4	69	9999	999	28.5	999	99	99
2019	7	17	6	0	999	99	99	0.31	11.11	4.02	74	9999	999	28.4	999	99	99
2019	7	17	6	30	999	99	99	0.32	11.11	4.27	76	9999	999	28.3	999	99	99
2019	7	17	7	0	999	99	99	0.31	10.53	4.49	64	9999	999	28.3	999	99	99
2019	7	17	7	30	999	99	99	0.32	9.09	4.46	57	9999	999	28.3	999	99	99
2019	7	17	8	0	999	99	99	0.31	11.11	4.24	81	9999	999	28.3	999	99	99
2019	7	17	8	30	999	99	99	0.31	9.09	4.36	66	9999	999	28.2	999	99	99
2019	7	17	9	0	999	99	99	0.35	4.55	4.42	123	9999	999	28.2	999	99	99
2019	7	17	9	30	999	99	99	0.28	9.88	4.37	69	9999	999	28.2	999	99	99
2019	7	17	10	0	999	99	99	0.27	11.11	4.25	60	9999	999	28.1	999	99	99
2019	7	17	10	30	999	99	99	0.26	10.53	4.52	59	9999	999	28.1	999	99	99
2019	7	17	11	0	999	99	99	0.26	10.53	4.72	69	9999	999	28.1	999	99	99
2019	7	17	11	30	999	99	99	0.26	10.53	4.66	62	9999	999	28.1	999	99	99
2019	7	17	12	0	999	99	99	0.26	9.88	4.66	46	9999	999	28	999	99	99
2019	7	17	12	30	999	99	99	0.26	10.53	4.62	71	9999	999	28	999	99	99
2019	7	17	13	0	999	99	99	0.26	9.88	5.14	64	9999	999	28.1	999	99	99
2019	7	17	13	30	999	99	99	0.27	11.11	4.68	77	9999	999	28.3	999	99	99
2019	7	17	14	0	999	99	99	0.26	9.88	4.95	66	9999	999	28.4	999	99	99
2019	7	17	15	0	999	99	99	0.27	8.33	5.03	71	9999	999	28.7	999	99	99
2019	7	17	15	30	999	99	99	0.25	10.53	4.83	69	9999	999	28.6	999	99	99
2019	7	17	16	0	999	99	99	0.25	9.09	4.62	62	9999	999	28.5	999	99	99
2019	7	17	16	30	999	99	99	0.24	99	4.34	999	9999	999	28.5	999	99	99
2019	7	17	17	0	999	99	99	0.27	9.88	4.29	73	9999	999	28.4	999	99	99
2019	7	17	17	30	999	99	99	0.28	7.69	4	67	9999	999	28.4	999	99	99
2019	7	17	18	0	999	99	99	0.28	9.88	3.88	76	9999	999	28.4	999	99	99
2019	7	17	18	30	999	99	99	0.3	10.53	3.4	80	9999	999	28.6	999	99	99
2019	7	17	19	0	999	99	99	0.33	9.88	3.38	63	9999	999	28.7	999	99	99
2019	7	17	19	30	999	99	99	0.33	8.33	3.36	77	9999	999	28.8	999	99	99
2019	7	17	20	0	999	99	99	0.33	10.53	3.47	64	9999	999	28.9	999	99	99
2019	7	17	20	30	999	99	99	0.34	9.88	3.35	70	9999	999	28.8	999	99	99
2019	7	17	21	0	999	99	99	0.34	8.33	3.42	66	9999	999	28.8	999	99	99
2019	7	17	21	30	999	99	99	0.34	9.88	3.42	70	9999	999	28.8	999	99	99
2019	7	17	22	0	999	99	99	0.34	9.88	3.5	64	9999	999	28.8	999	99	99
2019	7	17	22	30	999	99	99	0.34	9.88	3.54	69	9999	999	28.8	999	99	99
2019	7	17	23	0	999	99	99	0.35	3.33	3.47	122	9999	999	28.6	999	99	99
2019	7	17	23	30	999	99	99	0.37	9.09	3.71	70	9999	999	28.5	999	99	99
2019	7	18	0	0	999	99	99	0.36	9.88	3.75	54	9999	999	28.6	999	99	99
2019	7	18	0	30	999	99	99	0.35	9.88	3.66	53	9999	999	28.5	999	99	99
2019	7	18	1	0	999	99	99	0.35	10.53	3.69	63	9999	999	28.5	999	99	99
2019	7	18	1	30	999	99	99	0.36	10.53	3.89	59	9999	999	28.4	999	99	99
2019	7	18	2	0	999	99	99	0.38	7.69	3.94	70	9999	999	28.4	999	99	99
2019	7	18	2	30	999	99	99	0.38	8.33	3.75	66	9999	999	28.3	999	99	99
2019	7	18	3	0	999	99	99	0.37	3.7	3.69	121	9999	999	28.3	999	99	99
2019	7	18	3	30	999	99	99	0.39	10.53	3.86	64	9999	999	28.3	999	99	99
2019	7	18	4	0	999	99	99	0.4	7.69	3.82	70	9999	999	28.3	999	99	99
2019	7	18	4	30	999	99	99	0.38	9.88	3.82	62	9999	999	28.2	999	99	99
2019	7	18	5	0	999	99	99	0.36	9.88	3.94	64	9999	999	28.2	999	99	99
2019	7	18	5	30	999	99	99	0.37	7.69	3.98	67	9999	999	28.2	999	99	99
2019	7	18	6	0	999	99	99	0.34	9.88	4.18	59	9999	999	28.2	999	99	99
2019	7	18	6	30	999	99	99	0.33	7.69	4.28	63	9999	999	28.2	999	99	99
2019	7	18	7	0	999	99	99	0.34	7.14	3.81	60	9999	999	28.1	999	99	99
2019	7	18	7	30	999	99	99	0.37	9.88	3.53	57	9999	999	28.1	999	99	99
2019	7	18	8	0	999	99	99	0.36	7.14	3.49	63	9999	999	28	999	99	99
2019	7	18	8	30	999	99	99	0.36	7.69	3.5	60	9999	999	28	999	99	99
2019	7	18	9	0	999	99	99	0.39	7.69	3.4	69	9999	999	28	999	99	99
2019	7	18	9	30	999	99	99	0.38	8.33	3.35	63	9999	999	27.9	999	99	99
2019	7	18	10	0	999	99	99	0.39	2.7	3.41	118	9999	999	27.9	999	99	99
2019	7	18	10	30	999	99	99	0.38	10.53	3.37	69	9999	999	27.9	999	99	99
2019	7	18	11	0	999	99	99	0.41	10.53	3.82	70	9999	999	27.9	999	99	99
2019	7	18	11	30	999	99	99	0.38	7.69	3.84	69	9999	999	27.9	999	99	99
2019	7	18	12	0	999	99	99	0.35	8.33	4.05	69	9999	999	27.9	999	99	99
2019	7	18	12	30	999	99	99	0.35	7.69	4.02	66	9999	999	27.9	999	99	99
2019	7	18	13	0	999	99	99	0.35	7.69	4.11	69	9999	999	27.9	999	99	99
2019	7	18	13	30	999	99	99	0.36	9.09	4.03	62	9999	999	27.8	999	99	99
2019	7	18	14	0	999	99	99	0.35	9.09	4.28	60	9999	999	27.8	999	99	99
2019	7	18	14	30	999	99	99	0.35	8.33	4.33	69	9999	999	27.8	999	99	99
2019	7	18	15	0	999	99	99	0.36	7.69	4.29	76	9999	999	27.8	999	99	99
2019	7	18	15	30	999	99	99	0.4	7.69	3.79	71	9999	999	27.8	999	99	99
2019	7	18	16	0	999	99	99	0.4	7.69	3.5	70	9999	999	27.6	999	99	99
2019	7	18	16	30	999	99	99	0.39	8.33	3.87	69	9999	999	27.6	999	99	99
2019	7	18	17	0	999	99	99	0.34	9.88	4.09	60	9999	999	27.6	999	99	99
2019	7	18	17	30	999	99	99	0.34	7.69	4.46	73	9999	999	27.7	999	99	99
2019	7	18	18	0	999	99	99	0.33	7.69	4.07	73	9999	999	27.8	999	99	99
2019	7	18	18	30	999	99	99	0.33	7.69	4.49	76	9999	999	27.8	999	99	99
2019	7	18	19	0	999	99	99	0.34	7.14	4.18	74	9999	999	27.8	999	99	99
2019	7	18	19	30	999	99	99	0.35	6.67	3.91	74	9999	999	27.9	999	99	99
2019	7	18	20	0	999	99	99	0.38	7.14	3.91	70	9999	999	27.9	999	99	99
2019	7	18	20	30	999	99	99	0.36	7.69	3.9	69	9999	999	28.1	999	99	99
2019	7	18	21	0	999	99	99	0.39	7.14	3.72	70	9999	999	28.1	999	99	99
2019	7	18	21	30	999	99	99	0.4	9.88	3.6	76	9999	999	28.1	999	99	99
2019	7	18	22	0	999	99	99	0.39	7.69	3.54	76	9999	999	28.1	999	99	99
2019	7	18	22	30	999	99	99	0.41	3.33	3.51	108	9999	999	28.1	999	99	99
2019	7	18	23	0	999	99	99	0.41	10.53	3.53	64	9999	999	28	999	99	99
2019	7	18	23	30	999	99	99	0.42	7.69	3.55	74	9999	999	28	999	99	99
2019	7	19	0	0	999	99	99	0.4	9.88	3.83	57	9999	999	27.9	999	99	99
2019	7	19	0	30	999	99	99	0.4	7.14	3.94	62	9999	999	27.9	999	99	99
2019	7	19	1	0	999	99	99	0.4	7.69	4.24	66	9999	999	27.9	999	99	99
2019	7	19	1	30	999	99	99	0.41	9.88	4.29	69	9999	999	27.8	999	99	99
2019	7	19	2	0	999	99	99	0.41	10.53	4.16	78	9999	999	27.8	999	99	99
2019	7	19	2	30	999	99	99	0.42	7.14	4.21	73	9999	999	27.8	999	99	99
2019	7	19	3	0	999	99	99	0.4	8.33	4.15	71	9999	999	27.8	999	99	99
2019	7	19	3	30	999	99	99	0.41	7.69	4.38	74	9999	999	27.8	999	99	99
2019	7	19	4	0	999	99	99	0.4	9.88	4.27	76	9999	999	27.8	999	99	99
2019	7	19	4	30	999	99	99	0.41	10.53	4.31	80	9999	999	27.8	999	99	99
2019	7	19	5	0	999	99	99	0.4	9.88	4.46	73	9999	999	27.8	999	99	99
2019	7	19	5	30	999	99	99	0.41	9.88	4.56	71	9999	999	27.8	999	99	99
2019	7	19	6	0	999	99	99	0.43	8.33	4.66	69	9999	999	27.8	999	99	99
2019	7	19	6	30	999	99	99	0.42	8.33	4.38	62	9999	999	27.8	999	99	99
2019	7	19	7	0	999	99	99	0.44	9.88	4.72	70	9999	999	27.8	999	99	99
2019	7	19	7	30	999	99	99	0.45	9.88	4.81	70	9999	999	27.8	999	99	99
2019	7	19	8	0	999	99	99	0.44	7.69	4.78	67	9999	999	27.8	999	99	99
2019	7	19	8	30	999	99	99	0.42	6.67	4.61	67	9999	999	27.7	999	99	99
2019	7	19	9	0	999	99	99	0.41	7.69	4.58	60	9999	999	27.7	999	99	99
2019	7	19	9	30	999	99	99	0.41	7.14	4.49	59	9999	999	27.7	999	99	99
2019	7	19	10	0	999	99	99	0.42	7.69	4.17	62	9999	999	27.7	999	99	99
2019	7	19	10	30	999	99	99	0.42	6.67	4.18	60	9999	999	27.7	999	99	99
2019	7	19	11	0	999	99	99	0.45	7.14	4.08	54	9999	999	27.7	999	99	99
2019	7	19	11	30	999	99	99	0.44	9.88	4.05	66	9999	999	27.7	999	99	99
2019	7	19	12	0	999	99	99	0.44	9.88	3.95	60	9999	999	27.7	999	99	99
2019	7	19	12	30	999	99	99	0.45	7.69	4.06	66	9999	999	27.7	999	99	99
2019	7	19	13	0	999	99	99	0.41	9.88	4.09	66	9999	999	27.8	999	99	99
2019	7	19	13	30	999	99	99	0.42	7.14	4.03	57	9999	999	28	999	99	99
2019	7	19	14	0	999	99	99	0.39	8.33	4.29	64	9999	999	28.1	999	99	99
2019	7	19	14	30	999	99	99	0.39	7.69	4.46	62	9999	999	28.4	999	99	99
2019	7	19	15	0	999	99	99	0.39	7.69	4.54	64	9999	999	28.8	999	99	99
2019	7	19	15	30	999	99	99	0.35	7.14	4.57	63	9999	999	29.1	999	99	99
2019	7	19	16	0	999	99	99	0.37	7.14	4.65	64	9999	999	29.2	999	99	99
2019	7	19	16	30	999	99	99	0.37	9.88	4.64	77	9999	999	29.1	999	99	99
2019	7	19	17	0	999	99	99	0.38	8.33	4.48	70	9999	999	29.4	999	99	99
2019	7	19	17	30	999	99	99	0.39	7.69	4.12	70	9999	999	29.2	999	99	99
2019	7	19	18	0	999	99	99	0.4	9.09	4.52	73	9999	999	29	999	99	99
2019	7	19	18	30	999	99	99	0.39	10.53	4.26	66	9999	999	29	999	99	99
2019	7	19	19	0	999	99	99	0.42	9.09	4.21	74	9999	999	28.8	999	99	99
2019	7	19	19	30	999	99	99	0.42	9.88	4.07	76	9999	999	28.8	999	99	99
2019	7	19	20	0	999	99	99	0.46	9.09	3.83	74	9999	999	28.8	999	99	99
2019	7	19	20	30	999	99	99	0.48	3.03	3.74	118	9999	999	28.7	999	99	99
2019	7	19	21	0	999	99	99	0.5	9.88	3.9	71	9999	999	28.7	999	99	99
2019	7	19	21	30	999	99	99	0.48	9.09	3.89	74	9999	999	28.6	999	99	99
2019	7	19	22	0	999	99	99	0.48	9.88	3.99	76	9999	999	28.3	999	99	99
2019	7	19	22	30	999	99	99	0.48	9.88	3.98	80	9999	999	28.5	999	99	99
2019	7	19	23	0	999	99	99	0.47	9.88	4.03	77	9999	999	28.5	999	99	99
2019	7	19	23	30	999	99	99	0.48	3.45	3.87	116	9999	999	28.5	999	99	99
2019	7	20	0	0	999	99	99	0.48	10.53	4.17	80	9999	999	28.4	999	99	99
2019	7	20	0	30	999	99	99	0.47	9.88	4.26	77	9999	999	28.4	999	99	99
2019	7	20	1	0	999	99	99	0.44	9.88	4.1	78	9999	999	28.3	999	99	99
2019	7	20	1	30	999	99	99	0.41	10.53	4.2	78	9999	999	28.4	999	99	99
2019	7	20	2	0	999	99	99	0.43	9.88	4.12	83	9999	999	28.4	999	99	99
2019	7	20	2	30	999	99	99	0.42	9.09	4.05	78	9999	999	28.4	999	99	99
